2025-06-18 17:53:19,165 - ERROR - Spider failed: Message: 
Stacktrace:
	GetHandleVerifier [0x00007FF6BD308162+13538]
	Microsoft::Applications::Events::EventProperty::~EventProperty [0x00007FF6BD291E19+595513]
	(No symbol) [0x00007FF6BD0AE6CF]
	(No symbol) [0x00007FF6BD0F2960]
	(No symbol) [0x00007FF6BD0F2A1F]
	(No symbol) [0x00007FF6BD12D627]
	(No symbol) [0x00007FF6BD11203F]
	(No symbol) [0x00007FF6BD0E8147]
	(No symbol) [0x00007FF6BD12B1EE]
	(No symbol) [0x00007FF6BD111C63]
	(No symbol) [0x00007FF6BD0E766E]
	(No symbol) [0x00007FF6BD0E683C]
	(No symbol) [0x00007FF6BD0E7221]
	Microsoft::Applications::Events::EventProperty::to_string [0x00007FF6BD4C9704+1099860]
	Microsoft::Applications::Events::EventProperty::~EventProperty [0x00007FF6BD20D8FC+53532]
	Microsoft::Applications::Events::EventProperty::~EventProperty [0x00007FF6BD200E25+1605]
	Microsoft::Applications::Events::EventProperty::to_string [0x00007FF6BD4C8695+1095653]
	Microsoft::Applications::Events::ILogConfiguration::operator* [0x00007FF6BD29C991+27777]
	Microsoft::Applications::Events::ILogConfiguration::operator* [0x00007FF6BD296D14+4100]
	Microsoft::Applications::Events::ILogConfiguration::operator* [0x00007FF6BD296E4B+4411]
	Microsoft::Applications::Events::EventProperty::~EventProperty [0x00007FF6BD28CFD0+575472]
	BaseThreadInitThunk [0x00007FF923AD259D+29]
	RtlUserThreadStart [0x00007FF924ECAF38+40]

2025-06-18 20:15:13,010 - INFO - 程序启动
2025-06-18 20:15:13,010 - INFO - 当前工作目录: D:\code\newproject
2025-06-18 20:15:13,010 - INFO - Python版本: 3.8.6 (tags/v3.8.6:db45529, Sep 23 2020, 15:52:53) [MSC v.1927 64 bit (AMD64)]
2025-06-18 20:15:13,012 - INFO - ✅ 已设置目录权限: D:\code\newproject\data
2025-06-18 20:15:13,014 - INFO - ✅ 写入权限测试通过
2025-06-18 20:15:13,016 - INFO - 以直接模式启动爬虫
2025-06-18 20:15:13,016 - INFO - 开始运行爬虫，用户名: 20245224
2025-06-18 20:16:09,576 - WARNING - Login attempt 1 failed
2025-06-18 20:16:42,584 - WARNING - Login attempt 2 failed
2025-06-18 20:17:16,887 - WARNING - Login attempt 3 failed
2025-06-18 20:17:16,890 - ERROR - Spider failed: Message: 
Stacktrace:
